User_ID,Age,Gender,Total_App_Usage_Hours,Daily_Screen_Time_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Location,Overlap Indicator,range_age,Social Ratio,Gaming Ratio,Productivity Ratio,User Type
665,51,Female,2.64,7.26,8,3.34,1.29,0.72,Chicago,0,46+,1.265151515,0.272727273,0.488636364,Social User
666,58,Female,8.65,5.7,7,3.99,0.68,2.21,Houston,1,46+,0.461271676,0.255491329,0.078612717,Social User
667,52,Male,9.21,13.34,15,4.66,1.3,1.67,Chicago,0,46+,0.50597177,0.181324647,0.141150923,Social User
668,18,Female,11.8,9.22,21,0.1,1.93,2.61,Phoenix,1,18-25,0.008474576,0.221186441,0.163559322,Gamer
669,38,Male,3.31,2.69,24,0.77,4.71,2.93,New York,1,36-45,0.232628399,0.885196375,1.422960725,Productivity User
670,23,Female,10.08,8.28,10,4.43,3.05,0.04,Houston,1,18-25,0.439484127,0.003968254,0.302579365,Social User
671,45,Male,6.72,11.15,11,2.29,4.17,3.81,Los Angeles,0,36-45,0.34077381,0.566964286,0.620535714,Productivity User
672,34,Female,5.11,10.21,19,2.82,3.55,3.57,Phoenix,0,26-35,0.5518591,0.698630137,0.694716243,Gamer
673,22,Male,2.35,3.24,5,3.32,0.56,1.83,Houston,0,18-25,1.412765957,0.778723404,0.238297872,Social User
674,48,Female,9.09,13.64,21,3.4,3.68,0.26,Los Angeles,0,46+,0.374037404,0.02860286,0.404840484,Productivity User
675,22,Male,3.59,6.83,13,4.66,1.38,3.77,Houston,0,18-25,1.298050139,1.050139276,0.384401114,Social User
676,55,Male,5.09,3.07,26,4.98,3.2,4.78,Phoenix,1,46+,0.978388998,0.939096267,0.628683694,Social User
677,20,Male,1.69,3.34,19,3.6,1.7,1.2,Houston,0,18-25,2.130177515,0.710059172,1.00591716,Social User
678,40,Male,9.82,2.28,23,1.44,4.99,1.62,Chicago,1,36-45,0.146639511,0.16496945,0.50814664,Productivity User
679,54,Female,9.43,11.45,21,4.4,1.32,0.92,Phoenix,0,46+,0.46659597,0.097560976,0.139978791,Social User
680,54,Female,9.07,2.59,4,0.25,1.4,2.88,Houston,1,46+,0.027563396,0.31753032,0.154355017,Gamer
681,27,Male,4.29,2.63,10,1.16,4.65,0.77,New York,1,26-35,0.27039627,0.179487179,1.083916084,Productivity User
682,27,Female,2.91,12.06,21,4.49,0.12,1.78,Houston,0,26-35,1.542955326,0.611683849,0.041237113,Social User
683,36,Male,8.01,5.48,9,1.28,3.48,3.49,Chicago,1,36-45,0.15980025,0.435705368,0.434456929,Gamer
684,34,Male,6.46,1.4,29,1.1,3.63,2.8,Los Angeles,1,26-35,0.170278638,0.433436533,0.561919505,Productivity User
685,38,Female,2.96,1.67,19,0.69,4.18,1.93,Los Angeles,1,36-45,0.233108108,0.652027027,1.412162162,Productivity User
686,31,Male,8.55,2.85,8,4.3,4.87,2.1,Los Angeles,1,26-35,0.502923977,0.245614035,0.569590643,Productivity User
687,26,Male,11.9,3.77,21,2.5,4.88,2.81,New York,1,26-35,0.210084034,0.236134454,0.410084034,Productivity User
688,18,Female,9.22,9.65,26,3.37,0.33,0.03,Chicago,0,18-25,0.365509761,0.003253796,0.035791757,Social User
689,30,Male,9.14,3.05,8,1.2,4.11,0.39,Phoenix,1,26-35,0.131291028,0.042669584,0.449671772,Productivity User
690,21,Male,11.45,2.55,4,3.79,3.23,4.41,Los Angeles,1,18-25,0.331004367,0.385152838,0.28209607,Gamer
691,18,Male,3.23,10.94,8,3.8,3.24,0.39,Chicago,0,18-25,1.176470588,0.120743034,1.003095975,Social User
692,57,Male,7.22,9.72,25,1.56,0.64,3.53,Houston,0,46+,0.216066482,0.488919668,0.088642659,Gamer
693,49,Female,11.78,6.66,7,2.05,3.25,4.6,New York,1,46+,0.174023769,0.39049236,0.275891341,Gamer
694,51,Female,2.82,8.14,21,1.05,4.91,1.35,Chicago,0,46+,0.372340426,0.478723404,1.741134752,Productivity User
695,45,Female,8.7,5.06,22,4.88,4.56,1.85,Chicago,1,36-45,0.56091954,0.212643678,0.524137931,Social User
696,48,Male,7.44,7.27,6,3.23,2.2,2.84,Phoenix,1,46+,0.434139785,0.38172043,0.295698925,Social User
697,25,Male,7.45,7.59,24,4.67,0.2,4.41,Chicago,0,18-25,0.626845638,0.591946309,0.026845638,Social User
698,56,Female,8.67,6.03,28,1.52,1.81,4.71,Phoenix,1,46+,0.175317186,0.543252595,0.208765859,Gamer
699,43,Male,11.23,12.79,19,3.91,4.13,3.7,New York,0,36-45,0.348174533,0.329474622,0.367764915,Productivity User
700,51,Male,9.61,1.21,13,3.83,3.51,0.43,New York,1,46+,0.398543184,0.044745057,0.365244537,Social User
701,20,Male,1.62,11.17,6,3.46,2.3,3.35,Houston,0,18-25,2.135802469,2.067901235,1.419753086,Social User
702,29,Male,10.38,2.62,28,4.83,0.28,2.05,Phoenix,1,26-35,0.465317919,0.197495183,0.026974952,Social User
703,18,Female,3.48,11.37,15,1.97,2.13,2.35,Phoenix,0,18-25,0.566091954,0.675287356,0.612068966,Gamer
704,22,Female,5.15,9.01,22,0.65,2.35,0.25,Los Angeles,0,18-25,0.126213592,0.048543689,0.45631068,Productivity User
705,47,Female,6.08,11.96,28,3.36,4.64,0.96,Los Angeles,0,46+,0.552631579,0.157894737,0.763157895,Productivity User
706,47,Male,6.29,2.27,19,3.65,3.21,3.95,Houston,1,46+,0.580286169,0.627980922,0.510333863,Gamer
707,34,Female,5.79,8.27,11,2.88,1.56,2.27,New York,0,26-35,0.497409326,0.392055268,0.269430052,Social User
708,40,Female,11.31,7.51,6,1.03,2.63,1.51,Los Angeles,1,36-45,0.09106985,0.133510168,0.232537577,Productivity User
709,32,Male,8.77,10.18,25,2.52,0.33,1.92,Chicago,0,26-35,0.287343216,0.218928164,0.037628278,Social User
710,54,Male,7.94,7.95,16,1.56,4.86,4.27,New York,0,46+,0.196473552,0.537783375,0.61209068,Productivity User
711,38,Female,1.55,8.03,21,2.14,1.8,3.74,Chicago,0,36-45,1.380645161,2.412903226,1.161290323,Gamer
712,31,Female,10.94,6.58,28,3.23,2.39,1.36,Phoenix,1,26-35,0.295246801,0.124314442,0.218464351,Social User
713,19,Female,11,5.01,5,3.73,1.78,0.59,New York,1,18-25,0.339090909,0.053636364,0.161818182,Social User
714,28,Female,9.58,7.27,16,1.16,3.41,1.26,Houston,1,26-35,0.121085595,0.131524008,0.355949896,Productivity User
715,56,Male,1.08,2.54,10,2.03,3.31,4.6,Phoenix,0,46+,1.87962963,4.259259259,3.064814815,Gamer
716,55,Female,1.63,13.5,26,1.35,3.58,2.91,Phoenix,0,46+,0.828220859,1.785276074,2.196319018,Productivity User
717,51,Female,3.48,10.29,29,0.99,1.34,2.67,Chicago,0,46+,0.284482759,0.767241379,0.385057471,Gamer
718,55,Male,2.44,13.38,3,3.92,1.58,2.98,Phoenix,0,46+,1.606557377,1.221311475,0.647540984,Social User
719,51,Female,5.39,3.95,12,4.55,0.63,1.83,Los Angeles,1,46+,0.844155844,0.339517625,0.116883117,Social User
720,35,Male,11.15,12.43,20,1.85,3.28,4.04,New York,0,26-35,0.165919283,0.362331839,0.294170404,Gamer
721,47,Male,6.19,11.51,18,3.76,0.2,2.62,Los Angeles,0,46+,0.607431341,0.423263328,0.032310178,Social User
722,32,Male,1.15,9.8,10,4.48,2.99,0.58,Chicago,0,26-35,3.895652174,0.504347826,2.6,Social User
723,44,Female,4.11,9.13,3,4.23,4.35,0.65,Chicago,0,36-45,1.02919708,0.158150852,1.058394161,Productivity User
724,51,Female,1.49,5.12,14,0.91,4.45,2.68,New York,0,46+,0.610738255,1.798657718,2.986577181,Productivity User
725,55,Male,1.4,11.61,10,4.78,2.25,4.68,Phoenix,0,46+,3.414285714,3.342857143,1.607142857,Social User
726,50,Female,4.03,7.52,26,1.88,2.3,1.54,Houston,0,46+,0.466501241,0.382133995,0.570719603,Productivity User
727,41,Female,4.03,1.92,18,1.7,0.38,4.35,Chicago,1,36-45,0.421836228,1.079404467,0.094292804,Gamer
728,32,Male,9.66,5.07,20,0.31,3.35,3.82,New York,1,26-35,0.032091097,0.395445135,0.34679089,Gamer
729,47,Male,11.72,13.16,6,2.43,4.11,1.24,Houston,0,46+,0.207337884,0.105802048,0.350682594,Productivity User
730,59,Female,5.08,12.06,8,0.55,1.22,0.18,Phoenix,0,46+,0.108267717,0.035433071,0.24015748,Productivity User
731,34,Male,5.72,13.76,14,1.24,2.11,0.51,Chicago,0,26-35,0.216783217,0.089160839,0.368881119,Productivity User
732,22,Female,10.29,9.16,29,1.58,4.19,3.64,New York,1,18-25,0.153547133,0.353741497,0.407191448,Productivity User
733,46,Female,3.95,4.22,11,4.04,4.39,1,New York,0,46+,1.02278481,0.253164557,1.111392405,Productivity User
734,21,Female,2.72,3.12,17,4.38,1.22,1.86,New York,0,18-25,1.610294118,0.683823529,0.448529412,Social User
735,27,Female,10.38,3.43,18,1.51,2.75,2.51,Chicago,1,26-35,0.145472062,0.241811175,0.264932563,Productivity User
736,34,Male,1.51,1.26,26,4.29,0.96,3.63,Houston,1,26-35,2.841059603,2.40397351,0.635761589,Social User
737,27,Male,7.82,6.08,14,4.29,0.51,0.57,New York,1,26-35,0.54859335,0.072890026,0.065217391,Social User
738,34,Male,7.18,3.49,26,3.82,4.56,2.03,Phoenix,1,26-35,0.532033426,0.282729805,0.635097493,Productivity User
739,37,Male,4.81,6.35,25,0.73,4.1,2.43,New York,0,36-45,0.151767152,0.505197505,0.852390852,Productivity User
740,41,Female,4.47,13.15,16,3.45,3.8,2.7,Houston,0,36-45,0.771812081,0.604026846,0.850111857,Productivity User
741,22,Female,9.49,6.6,15,4.73,0.24,4.09,Chicago,1,18-25,0.498419389,0.430979979,0.025289779,Social User
742,51,Male,1.95,12.41,27,3.41,4.22,0.86,New York,0,46+,1.748717949,0.441025641,2.164102564,Productivity User
743,23,Female,3.6,8.87,4,1.66,2.19,4.04,New York,0,18-25,0.461111111,1.122222222,0.608333333,Gamer
744,19,Female,9.06,4.21,5,2.5,1.71,3.46,Phoenix,1,18-25,0.27593819,0.381898455,0.188741722,Gamer
745,30,Female,7.03,5.63,28,3.23,2.73,2.78,Phoenix,1,26-35,0.459459459,0.39544808,0.388335704,Social User
746,28,Male,2.41,2.09,26,2.55,0.46,3.5,New York,1,26-35,1.058091286,1.452282158,0.190871369,Gamer
747,40,Male,10.7,5.34,24,0.6,3.78,2.06,New York,1,36-45,0.056074766,0.192523364,0.353271028,Productivity User
748,33,Male,5.33,9.81,12,1.56,2.91,0.69,Phoenix,0,26-35,0.292682927,0.12945591,0.545966229,Productivity User
749,48,Female,10.11,1.94,11,4.01,0.93,3.33,Houston,1,46+,0.396636993,0.329376855,0.091988131,Social User
750,28,Male,9.66,3.67,28,4.31,0.94,2.62,Los Angeles,1,26-35,0.446169772,0.271221532,0.097308489,Social User
751,33,Male,7.87,5.96,22,0.69,0.92,3.2,Los Angeles,1,26-35,0.087674714,0.40660737,0.116899619,Gamer
752,25,Male,6.44,13.77,10,4.76,0.29,1.69,New York,0,18-25,0.739130435,0.26242236,0.045031056,Social User
753,21,Male,11.78,11.2,12,1.64,2.94,4.53,Phoenix,1,18-25,0.139219015,0.384550085,0.249575552,Gamer
754,57,Male,2.59,10.54,21,3.31,4.2,2.94,Chicago,0,46+,1.277992278,1.135135135,1.621621622,Productivity User
755,21,Male,8.98,2.51,5,3.76,0.09,0.43,Chicago,1,18-25,0.418708241,0.047884187,0.010022272,Social User
756,42,Female,3.1,11.15,26,4.06,0.25,2.25,Los Angeles,0,36-45,1.309677419,0.725806452,0.080645161,Social User
757,20,Female,4.72,11.21,7,4.73,2.86,3.78,Houston,0,18-25,1.002118644,0.800847458,0.605932203,Social User
758,49,Male,4.4,8.81,5,1.56,4.1,3.97,Los Angeles,0,46+,0.354545455,0.902272727,0.931818182,Productivity User
759,20,Male,11.42,13.87,28,4.29,1.63,2.47,New York,0,18-25,0.375656743,0.216287215,0.142732049,Social User
760,44,Female,11.64,5.23,29,0.66,1.75,4.47,Houston,1,36-45,0.056701031,0.384020619,0.150343643,Gamer
761,46,Female,3.01,13.24,18,3.53,2.98,1.34,Chicago,0,46+,1.172757475,0.445182724,0.990033223,Social User
762,49,Male,1.24,12.89,19,3.71,1.37,2.05,Phoenix,0,46+,2.991935484,1.653225806,1.10483871,Social User
763,36,Male,8.92,1.15,17,3.39,0.13,4.49,Phoenix,1,36-45,0.380044843,0.503363229,0.014573991,Gamer
764,38,Male,5.6,6.85,5,1.26,3.68,4.48,New York,0,36-45,0.225,0.8,0.657142857,Gamer
765,22,Male,1.98,13.7,14,4.37,3.13,3.43,Los Angeles,0,18-25,2.207070707,1.732323232,1.580808081,Social User
766,35,Female,8.52,2.34,11,0.84,2.9,4.29,New York,1,26-35,0.098591549,0.503521127,0.340375587,Gamer
767,45,Male,7,8.12,23,0.27,3.71,0.44,Phoenix,0,36-45,0.038571429,0.062857143,0.53,Productivity User
768,59,Male,11.79,13.73,14,3.59,3.38,4.32,Chicago,0,46+,0.304495335,0.366412214,0.28668363,Gamer
769,39,Male,3.5,8.22,28,2.38,1.03,1.6,Phoenix,0,36-45,0.68,0.457142857,0.294285714,Social User
770,38,Male,5.44,3.47,17,4.25,1.76,0.89,Houston,1,36-45,0.78125,0.163602941,0.323529412,Social User
771,23,Female,6.97,8.57,4,1.92,0.63,1.2,Phoenix,0,18-25,0.275466284,0.172166428,0.090387374,Social User
772,18,Female,9.71,3.66,25,0.84,0.65,2.09,Phoenix,1,18-25,0.086508754,0.215242019,0.066941298,Gamer
773,22,Female,7.04,7.76,20,4.18,3.38,1.26,Houston,0,18-25,0.59375,0.178977273,0.480113636,Social User
774,58,Male,7.74,1.96,22,2.74,4.29,1.6,Los Angeles,1,46+,0.354005168,0.206718346,0.554263566,Productivity User
775,29,Male,3.49,8.87,14,0.95,4.81,0.67,Phoenix,0,26-35,0.272206304,0.191977077,1.378223496,Productivity User
776,43,Female,10.32,7.72,25,3.6,3.14,1.48,New York,1,36-45,0.348837209,0.143410853,0.304263566,Social User
777,51,Male,5.71,10.62,6,2.56,0.92,2.86,Phoenix,0,46+,0.448336252,0.500875657,0.161120841,Gamer
778,31,Male,2.55,9.2,25,3.02,0.53,2.21,New York,0,26-35,1.184313725,0.866666667,0.207843137,Social User
779,43,Female,8.31,8.14,18,2.3,4.06,1.73,Houston,1,36-45,0.27677497,0.208182912,0.48856799,Productivity User
780,44,Female,3.38,9.97,25,4.14,2.89,3.73,Phoenix,0,36-45,1.224852071,1.103550296,0.855029586,Social User
781,26,Female,2.07,2.87,18,4.15,3.09,4.47,Houston,0,26-35,2.004830918,2.15942029,1.492753623,Gamer
782,43,Female,10.48,8.74,3,3.55,3.91,3.78,Houston,1,36-45,0.338740458,0.360687023,0.373091603,Productivity User
783,39,Male,6.06,3.24,24,0.53,3.52,1.66,Los Angeles,1,36-45,0.087458746,0.273927393,0.580858086,Productivity User
784,47,Male,9.24,13.03,27,4.19,4.17,3.72,Phoenix,0,46+,0.453463203,0.402597403,0.451298701,Social User
785,34,Female,4.2,1.89,4,3.36,0.28,0.76,New York,1,26-35,0.8,0.180952381,0.066666667,Social User
786,43,Male,9.66,6.59,5,3.49,3.74,0.65,New York,1,36-45,0.361283644,0.067287785,0.387163561,Productivity User
787,53,Female,2.23,10.05,28,1.81,4.25,1.73,Phoenix,0,46+,0.811659193,0.775784753,1.905829596,Productivity User
788,18,Female,4.92,6.95,23,4.4,1.43,4.04,Los Angeles,0,18-25,0.894308943,0.821138211,0.290650407,Social User
789,25,Male,11.76,2.2,27,3.63,3.2,1.23,Los Angeles,1,18-25,0.308673469,0.104591837,0.272108844,Social User
790,52,Female,9.73,8.19,22,0.56,1.57,0.32,Los Angeles,1,46+,0.057553957,0.032887975,0.161356629,Productivity User
791,32,Male,6.47,9.34,19,2.04,4.79,0.66,New York,0,26-35,0.315301391,0.102009274,0.740340031,Productivity User
792,39,Male,4.74,10.15,22,4.43,0.17,4.29,Houston,0,36-45,0.934599156,0.905063291,0.035864979,Social User
793,31,Male,10.59,5.85,24,0.24,2.9,3.17,Los Angeles,1,26-35,0.02266289,0.299338999,0.273843248,Gamer
794,43,Male,6.99,8.33,23,4.81,0.83,1.27,New York,0,36-45,0.688125894,0.181688126,0.118741059,Social User
795,45,Female,9.34,6.86,3,3.4,3.56,2.78,New York,1,36-45,0.364025696,0.29764454,0.381156317,Productivity User
796,40,Male,9.3,9.74,22,3.16,0.88,2.64,Houston,0,36-45,0.339784946,0.283870968,0.094623656,Social User
797,31,Female,1.2,8.59,8,1.35,1.18,3.28,Phoenix,0,26-35,1.125,2.733333333,0.983333333,Gamer
798,41,Female,2.39,7.83,17,1.24,2.47,1.17,Phoenix,0,36-45,0.518828452,0.489539749,1.033472803,Productivity User
799,19,Female,8.26,4.24,28,4.71,4.57,4.32,Los Angeles,1,18-25,0.570217918,0.523002421,0.553268765,Social User
800,43,Female,2.78,1.03,28,1.49,1.06,1.55,Los Angeles,1,36-45,0.535971223,0.557553957,0.381294964,Gamer
801,31,Male,3.81,3.26,16,3.88,0.72,3.47,Houston,1,26-35,1.018372703,0.910761155,0.188976378,Social User
802,24,Male,11.41,2.52,22,1.97,3.79,0.08,Los Angeles,1,18-25,0.172655565,0.007011394,0.332164768,Productivity User
803,20,Female,7.16,6.84,17,0.7,2.5,1.86,Houston,1,18-25,0.097765363,0.259776536,0.349162011,Productivity User
804,40,Female,9.26,8.96,16,0.05,4.56,1.76,New York,1,36-45,0.005399568,0.190064795,0.492440605,Productivity User
805,35,Male,7.14,3.77,27,2.72,0.73,2.72,Los Angeles,1,26-35,0.380952381,0.380952381,0.102240896,Balanced
806,55,Female,7.08,13.21,23,4.88,3.23,0.36,New York,0,46+,0.689265537,0.050847458,0.456214689,Social User
807,52,Male,2.04,1.09,26,1.85,1.16,3.95,Chicago,1,46+,0.906862745,1.93627451,0.568627451,Gamer
808,32,Female,4.78,11.04,27,1.79,0.78,1.09,Houston,0,26-35,0.374476987,0.228033473,0.163179916,Social User
809,42,Male,4.11,9.13,28,1.72,3.42,3.39,Chicago,0,36-45,0.418491484,0.824817518,0.832116788,Productivity User
810,54,Female,5.3,5.86,7,2.6,2.97,4.02,Los Angeles,0,46+,0.490566038,0.758490566,0.560377358,Gamer
811,45,Female,9.78,1.66,8,2.2,3.77,2.81,New York,1,36-45,0.224948875,0.287321063,0.385480573,Productivity User
812,27,Male,5.09,9.16,19,4.4,1.55,3.7,Los Angeles,0,26-35,0.864440079,0.726915521,0.304518664,Social User
813,56,Female,5.97,6.01,13,2.53,2.24,3.31,Chicago,0,46+,0.423785595,0.554438861,0.37520938,Gamer
814,34,Female,5.37,13.17,18,2.54,2.03,1.78,Los Angeles,0,26-35,0.472998138,0.331471136,0.378026071,Social User
815,56,Male,2.03,8.05,14,0.69,4.92,4.04,Phoenix,0,46+,0.339901478,1.990147783,2.42364532,Productivity User
816,39,Female,5.85,13.22,17,4.91,1.46,1.47,Chicago,0,36-45,0.839316239,0.251282051,0.24957265,Social User
817,43,Male,3.15,3.87,25,1.25,1.47,2.86,Los Angeles,0,36-45,0.396825397,0.907936508,0.466666667,Gamer
818,42,Male,3.05,10.43,6,0.37,1.77,3.73,New York,0,36-45,0.121311475,1.22295082,0.580327869,Gamer
819,34,Female,2.03,9.02,29,3.32,2.82,1.89,Los Angeles,0,26-35,1.63546798,0.931034483,1.389162562,Social User
820,30,Female,4.92,10.61,20,2.98,1.26,1.51,New York,0,26-35,0.605691057,0.306910569,0.256097561,Social User
821,37,Female,9.33,3.79,23,2.08,4.58,2.3,Phoenix,1,36-45,0.222936763,0.246516613,0.490889603,Productivity User
822,42,Female,4.04,9.64,5,2.11,1.33,4.09,Los Angeles,0,36-45,0.522277228,1.012376238,0.329207921,Gamer
823,21,Female,4.44,7.47,24,3.93,4.48,4.65,Phoenix,0,18-25,0.885135135,1.047297297,1.009009009,Gamer
824,27,Female,8.07,10.66,10,0.98,0.52,2.73,Chicago,0,26-35,0.121437423,0.338289963,0.064436183,Gamer
825,20,Female,3.15,5.25,25,4.1,3.28,3.31,New York,0,18-25,1.301587302,1.050793651,1.041269841,Social User
826,58,Male,10.87,12.57,5,3.24,4.53,4.52,Chicago,0,46+,0.298068077,0.415823367,0.41674333,Productivity User
827,35,Female,6.72,2.1,10,2.09,0.84,0.49,New York,1,26-35,0.311011905,0.072916667,0.125,Social User
828,53,Male,5.92,11.49,20,2.29,4.84,1.16,Phoenix,0,46+,0.386824324,0.195945946,0.817567568,Productivity User
829,39,Female,7.14,12.2,12,1.28,2.26,3.54,Houston,0,36-45,0.179271709,0.495798319,0.316526611,Gamer
830,51,Female,2.83,11.62,27,3.76,4.73,4.12,Los Angeles,0,46+,1.328621908,1.455830389,1.671378092,Productivity User
831,25,Male,7.75,7.67,22,2.56,3.38,4.29,Phoenix,1,18-25,0.330322581,0.553548387,0.436129032,Gamer
832,57,Female,4.99,6.7,19,1.6,1.51,2.08,New York,0,46+,0.320641283,0.416833667,0.30260521,Gamer
833,36,Female,10.87,13.95,10,2.98,0.94,0.45,New York,0,36-45,0.274149034,0.041398344,0.086476541,Social User
834,59,Male,2.86,3.98,25,4.98,1.52,2.19,New York,0,46+,1.741258741,0.765734266,0.531468531,Social User
835,58,Female,6.58,8.11,13,2.18,0.47,1.15,New York,0,46+,0.331306991,0.174772036,0.071428571,Social User
836,54,Female,7.58,9.72,7,4.6,0.72,1.46,Los Angeles,0,46+,0.606860158,0.192612137,0.094986807,Social User
837,23,Female,1.37,10.11,28,1.73,0.52,3.86,Chicago,0,18-25,1.262773723,2.817518248,0.379562044,Gamer
838,43,Male,5,3.65,15,0.27,2.11,0.38,Houston,1,36-45,0.054,0.076,0.422,Productivity User
839,51,Female,9.06,9.5,23,1.02,3.98,4.14,Los Angeles,0,46+,0.112582781,0.456953642,0.439293598,Gamer
840,23,Female,10.02,11.64,25,2.09,0.71,2.14,New York,0,18-25,0.208582834,0.213572854,0.070858283,Gamer
841,54,Female,4.44,1.65,7,1.1,0.65,2.98,Los Angeles,1,46+,0.247747748,0.671171171,0.146396396,Gamer
842,50,Female,9.78,12.85,26,0,3.22,0.45,Phoenix,0,46+,0,0.04601227,0.329243354,Productivity User
843,39,Male,11.65,1.38,29,4.58,0.99,1.69,New York,1,36-45,0.393133047,0.145064378,0.084978541,Social User
844,38,Male,10.43,5.63,15,4.22,0.49,0.45,Houston,1,36-45,0.404602109,0.043144775,0.046979866,Social User
845,23,Female,2.29,1.21,8,3.71,0.83,4.81,New York,1,18-25,1.620087336,2.100436681,0.362445415,Gamer
846,23,Female,9.14,2,7,0.84,4.62,4.04,Houston,1,18-25,0.09190372,0.442013129,0.50547046,Productivity User
847,21,Male,4.52,12.85,11,0.6,4.11,2.3,Houston,0,18-25,0.132743363,0.508849558,0.909292035,Productivity User
848,47,Male,11.87,5.61,29,0.34,1.77,1.12,Chicago,1,46+,0.028643639,0.094355518,0.149115417,Productivity User
849,28,Female,6.34,6.52,18,3.62,3.28,4.67,Chicago,0,26-35,0.570977918,0.73659306,0.517350158,Gamer
850,47,Male,2.35,3.8,4,4.64,2.69,1.72,Los Angeles,0,46+,1.974468085,0.731914894,1.144680851,Social User
851,48,Female,8.98,8.76,3,2.15,3.39,0.8,Los Angeles,1,46+,0.239420935,0.08908686,0.377505568,Productivity User
852,41,Male,4.55,8.73,10,0.6,3.41,2.82,Houston,0,36-45,0.131868132,0.61978022,0.749450549,Productivity User
853,26,Male,11.97,5.84,21,2.56,3.14,4.72,New York,1,26-35,0.213868003,0.394319131,0.262322473,Gamer
854,20,Male,11.78,5.33,13,1.74,1.33,0.02,Phoenix,1,18-25,0.14770798,0.001697793,0.112903226,Social User
855,48,Male,8.22,12.5,14,1.87,0.2,1.19,Phoenix,0,46+,0.227493917,0.144768856,0.0243309,Social User
856,57,Female,2.43,5.98,14,3.11,2.28,4.69,New York,0,46+,1.279835391,1.930041152,0.938271605,Gamer
857,54,Male,8.56,7.42,9,3.59,4.45,0.86,New York,1,46+,0.419392523,0.10046729,0.519859813,Productivity User
858,53,Male,2.02,4.68,28,0.55,2.85,0.57,Chicago,0,46+,0.272277228,0.282178218,1.410891089,Productivity User
859,41,Female,1.32,11.23,15,0.18,4.16,2.85,Phoenix,0,36-45,0.136363636,2.159090909,3.151515152,Productivity User
860,48,Male,10.05,6.17,29,4.97,4.96,4.31,Houston,1,46+,0.494527363,0.428855721,0.493532338,Social User
861,23,Male,3.31,7.68,10,1.16,0.82,2.39,Los Angeles,0,18-25,0.350453172,0.722054381,0.247734139,Gamer
862,19,Female,5.17,4.29,24,0.27,3.46,4.97,Chicago,1,18-25,0.052224371,0.96131528,0.669245648,Gamer
863,37,Male,11.71,13.84,28,0.95,3.37,3.4,Phoenix,0,36-45,0.081127242,0.290350128,0.287788215,Gamer
864,45,Female,4.71,4.79,11,0.19,4.9,0.37,New York,0,36-45,0.040339703,0.078556263,1.040339703,Productivity User
865,28,Female,4.26,11.02,9,1.96,4.93,4.96,Phoenix,0,26-35,0.460093897,1.164319249,1.157276995,Gamer
866,21,Female,11.1,6.56,28,4.01,3.43,2.04,Houston,1,18-25,0.361261261,0.183783784,0.309009009,Social User
867,32,Female,2.22,3.68,23,1.71,1.22,1.44,Chicago,0,26-35,0.77027027,0.648648649,0.54954955,Social User
868,23,Male,9.36,11.4,26,2.22,3.99,2.79,New York,0,18-25,0.237179487,0.298076923,0.426282051,Productivity User
869,47,Female,11.87,5.34,17,3.38,0.54,1.52,Houston,1,46+,0.284751474,0.128053917,0.045492839,Social User
870,55,Male,10.91,12.25,4,2.54,3.9,0.43,Los Angeles,0,46+,0.232813932,0.039413382,0.357470211,Productivity User
871,19,Male,8.17,12.9,25,4.31,4.55,0.01,Chicago,0,18-25,0.52753978,0.00122399,0.556915545,Productivity User
872,32,Male,4.45,12.18,22,4.33,1.91,2.25,Houston,0,26-35,0.973033708,0.505617978,0.429213483,Social User
873,28,Male,3.8,1.46,27,0.05,3.15,4.18,Houston,1,26-35,0.013157895,1.1,0.828947368,Gamer
874,25,Male,10.01,11.24,14,3.89,2.15,2.86,New York,0,18-25,0.388611389,0.285714286,0.214785215,Social User
875,43,Male,10.68,6.35,3,2.3,2.19,5,Los Angeles,1,36-45,0.215355805,0.468164794,0.20505618,Gamer
876,22,Male,6.78,12.36,25,4.94,1.55,1.43,Houston,0,18-25,0.728613569,0.210914454,0.228613569,Social User
877,23,Male,3.69,9.29,24,2.42,3.81,1.4,Chicago,0,18-25,0.655826558,0.379403794,1.032520325,Productivity User
878,43,Male,2.24,11.84,10,4.93,4.68,0.8,Houston,0,36-45,2.200892857,0.357142857,2.089285714,Social User
879,21,Male,1.96,7.49,7,3.77,4.7,0.82,Phoenix,0,18-25,1.923469388,0.418367347,2.397959184,Productivity User
880,36,Female,8.91,7.96,17,1.24,0.87,1.43,Chicago,1,36-45,0.139169473,0.160493827,0.097643098,Gamer
881,37,Female,5.62,2.88,3,2.69,4.37,3.96,Chicago,1,36-45,0.478647687,0.704626335,0.777580071,Productivity User
882,50,Female,10.96,11.19,3,4.96,3.69,4.53,Houston,0,46+,0.452554745,0.413321168,0.336678832,Social User
883,37,Male,9.14,6.45,27,4.29,1.26,4.88,New York,1,36-45,0.469365427,0.533916849,0.13785558,Gamer
884,29,Female,3.1,7.5,12,0.49,0.34,1.16,Chicago,0,26-35,0.158064516,0.374193548,0.109677419,Gamer
885,18,Female,7.75,11.21,24,3.53,1.34,4.41,Phoenix,0,18-25,0.455483871,0.569032258,0.172903226,Gamer
886,43,Female,5.79,8.78,12,1.73,4.56,1.64,New York,0,36-45,0.298791019,0.283246978,0.787564767,Productivity User
